prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"Then, Kyle and Brandon were working at the restaurant. Brandon decided to give a basketball to",147,1,3,4,5,6,7,12,13,18,19, Brandon, Kyle, Brandon, Brandon, Kyle, Kyle,ablation, Kyle,0.2246,0.2246,0.0007
"While Joseph and Michael were commuting to the store, Michael gave a necklace to",581,1,2,3,4,5,6,11,12,15,16, Michael, Joseph, Michael, Michael, Joseph, Joseph,ablation, Joseph,0.7617,0.7617,0.0002
"Then, Jason and James had a lot of fun at the store. James gave a computer to",68,1,3,4,5,6,7,15,16,19,20, James, Jason, James, James, Jason, Jason,ablation, Jason,0.6211,0.6211,0.0007
"Then, Andrew and John had a lot of fun at the hospital. John gave a kiss to",97,1,3,4,5,6,7,15,16,19,20, John, Andrew, John, John, Andrew, Andrew,ablation, the,0.2256,0.165,0.0005
"When William and Michael got a ring at the station, Michael decided to give it to",440,1,2,3,4,5,6,12,13,17,18, Michael, William, Michael, Michael, William, William,ablation, William,0.291,0.291,0.0026
Friends Christopher and Michael found a drink at the garden. Michael gave it to,910,1,2,3,4,5,6,12,13,15,16, Michael, Christopher, Michael, Michael, Christopher, Christopher,ablation, Christopher,0.6484,0.6484,0.0011
"When Elizabeth and Brian got a ring at the garden, Brian decided to give it to",392,1,2,3,4,5,6,12,13,17,18, Brian, Elizabeth, Brian, Brian, Elizabeth, Elizabeth,ablation, Elizabeth,0.5508,0.5508,0.0007
Friends Justin and David found a drink at the house. David gave it to,950,1,2,3,4,5,6,12,13,15,16, David, Justin, David, David, Justin, Justin,circuit, Justin,0.625,0.625,0.0015
"After Jason and Matthew went to the station, Matthew gave a drink to",382,1,2,3,4,5,6,10,11,14,15, Matthew, Jason, Matthew, Matthew, Jason, Jason,ablation, the,0.1631,0.1533,0.0005
"Then, William and Justin had a lot of fun at the station. Justin gave a kiss to",121,1,3,4,5,6,7,15,16,19,20, Justin, William, Justin, Justin, William, William,ablation, William,0.1797,0.1797,0.0006
Friends Jonathan and Brandon found a kiss at the garden. Brandon gave it to,905,1,2,3,4,5,6,12,13,15,16, Brandon, Jonathan, Brandon, Brandon, Jonathan, Jonathan,ablation, Jonathan,0.6055,0.6055,0.0003
"While William and Matthew were commuting to the school, Matthew gave a basketball to",603,1,2,3,4,5,6,11,12,15,16, Matthew, William, Matthew, Matthew, William, William,eval, William,0.8477,0.8477,0.0007
The garden Robert and Jessica went to had a drink. Jessica gave it to,846,1,3,4,5,6,7,12,13,15,16, Jessica, Robert, Jessica, Jessica, Robert, Robert,eval, Robert,0.2422,0.2422,0.0042
"Then, Jason and David went to the school. David gave a drink to",30,1,3,4,5,6,7,11,12,15,16, David, Jason, David, David, Jason, Jason,ablation, Jason,0.5039,0.5039,0.0006
"After the lunch, Joseph and David went to the restaurant. David gave a bone to",658,1,5,6,7,8,9,13,14,17,18, David, Joseph, David, David, Joseph, Joseph,ablation, the,0.3887,0.1187,0.0001
"Then, Thomas and Jessica were working at the office. Jessica decided to give a snack to",175,1,3,4,5,6,7,12,13,18,19, Jessica, Thomas, Jessica, Jessica, Thomas, Thomas,ablation, Thomas,0.4238,0.4238,0.0004
"Then, Jason and James were working at the restaurant. James decided to give a basketball to",147,1,3,4,5,6,7,12,13,18,19, James, Jason, James, James, Jason, Jason,ablation, Jason,0.1729,0.1729,0.0004
The house Elizabeth and David went to had a ring. David gave it to,880,1,3,4,5,6,7,12,13,15,16, David, Elizabeth, David, David, Elizabeth, Elizabeth,ablation, Elizabeth,0.5508,0.5508,0.0003
"After the lunch, Jessica and Michael went to the station. Michael gave a computer to",700,1,5,6,7,8,9,13,14,17,18, Michael, Jessica, Michael, Michael, Jessica, Jessica,ablation, Jessica,0.3086,0.3086,0.0004
"When Eric and Daniel got a kiss at the store, Daniel decided to give the kiss to",449,1,2,3,4,5,6,12,13,18,19, Daniel, Eric, Daniel, Daniel, Eric, Eric,ablation, Eric,0.3594,0.3594,0.004
"Then, Adam and Andrew had a long argument. Afterwards Andrew said to",777,1,3,4,5,6,7,12,13,14,15, Andrew, Adam, Andrew, Andrew, Adam, Adam,ablation, Adam,0.6328,0.6328,0.001
The office James and Jennifer went to had a bone. Jennifer gave it to,874,1,3,4,5,6,7,12,13,15,16, Jennifer, James, Jennifer, Jennifer, James, James,ablation, James,0.457,0.457,0.0007
"While Jonathan and Jennifer were commuting to the hospital, Jennifer gave a drink to",614,1,2,3,4,5,6,11,12,15,16, Jennifer, Jonathan, Jennifer, Jennifer, Jonathan, Jonathan,ablation, Jonathan,0.6172,0.6172,0.0002
"Then, David and Daniel had a lot of fun at the school. Daniel gave a kiss to",89,1,3,4,5,6,7,15,16,19,20, Daniel, David, Daniel, Daniel, David, David,ablation, David,0.4043,0.4043,0.0014
"While Amy and Adam were commuting to the garden, Adam gave a basketball to",587,1,2,3,4,5,6,11,12,15,16, Adam, Amy, Adam, Adam, Amy, Amy,ablation, Amy,0.5859,0.5859,0.0011
"Then, Justin and John went to the school. John gave a necklace to",29,1,3,4,5,6,7,11,12,15,16, John, Justin, John, John, Justin, Justin,ablation, Justin,0.2412,0.2412,0.0007
"After Rachel and Adam went to the station, Adam gave a necklace to",381,1,2,3,4,5,6,10,11,14,15, Adam, Rachel, Adam, Adam, Rachel, Rachel,ablation, Rachel,0.7578,0.7578,0.0001
"Then, Justin and Matthew had a lot of fun at the station. Matthew gave a ring to",120,1,3,4,5,6,7,15,16,19,20, Matthew, Justin, Matthew, Matthew, Justin, Justin,circuit, Justin,0.4102,0.4102,0.0006
"When Robert and James got a bone at the garden, James decided to give it to",394,1,2,3,4,5,6,12,13,17,18, James, Robert, James, James, Robert, Robert,ablation, his,0.2812,0.2061,0.0018
"When Ryan and Joseph got a ring at the hospital, Joseph decided to give it to",416,1,2,3,4,5,6,12,13,17,18, Joseph, Ryan, Joseph, Joseph, Ryan, Ryan,ablation, Ryan,0.5117,0.5117,0.0008
The hospital John and Jennifer went to had a necklace. Jennifer gave it to,869,1,3,4,5,6,7,12,13,15,16, Jennifer, John, Jennifer, Jennifer, John, John,ablation, John,0.498,0.498,0.0005
"While Sarah and Robert were commuting to the office, Robert gave a snack to",623,1,2,3,4,5,6,11,12,15,16, Robert, Sarah, Robert, Robert, Sarah, Sarah,ablation, Sarah,0.5273,0.5273,0.0003
"Then, Mark and Joseph had a long argument, and afterwards Joseph said to",319,1,3,4,5,6,7,13,14,15,16, Joseph, Mark, Joseph, Joseph, Mark, Mark,circuit, Mark,0.7266,0.7266,0.0005
"While Michelle and William were commuting to the station, William gave a kiss to",633,1,2,3,4,5,6,11,12,15,16, William, Michelle, William, William, Michelle, Michelle,ablation, Michelle,0.5898,0.5898,0.0
"After the lunch, Sarah and Robert went to the hospital. Robert gave a computer to",676,1,5,6,7,8,9,13,14,17,18, Robert, Sarah, Robert, Robert, Sarah, Sarah,ablation, the,0.5352,0.0342,0.0003
"When Laura and Brian got a ring at the office, Brian decided to give the ring to",488,1,2,3,4,5,6,12,13,18,19, Brian, Laura, Brian, Brian, Laura, Laura,ablation, Laura,0.5938,0.5938,0.0007
"After Jessica and Christopher went to the hospital, Christopher gave a ring to",352,1,2,3,4,5,6,10,11,14,15, Christopher, Jessica, Christopher, Christopher, Jessica, Jessica,ablation, Jessica,0.5273,0.5273,0.0014
The school Ryan and James went to had a necklace. James gave it to,861,1,3,4,5,6,7,12,13,15,16, James, Ryan, James, James, Ryan, Ryan,ablation, Ryan,0.7695,0.7695,0.0027
"When Elizabeth and Jonathan got a snack at the station, Jonathan decided to give the snack to",511,1,2,3,4,5,6,12,13,18,19, Jonathan, Elizabeth, Jonathan, Jonathan, Elizabeth, Elizabeth,ablation, a,0.2637,0.1504,0.0007
The garden Amy and Matthew went to had a bone. Matthew gave it to,842,1,3,4,5,6,7,12,13,15,16, Matthew, Amy, Matthew, Matthew, Amy, Amy,ablation, Amy,0.3828,0.3828,0.0005
"After Brian and Daniel went to the store, Daniel gave a computer to",324,1,2,3,4,5,6,10,11,14,15, Daniel, Brian, Daniel, Daniel, Brian, Brian,ablation, Brian,0.4688,0.4688,0.0023
"Then, Richard and Eric were working at the station. Eric decided to give a drink to",190,1,3,4,5,6,7,12,13,18,19, Eric, Richard, Eric, Eric, Richard, Richard,ablation, Richard,0.3516,0.3516,0.0008
The garden Sarah and Robert went to had a kiss. Robert gave it to,841,1,3,4,5,6,7,12,13,15,16, Robert, Sarah, Robert, Robert, Sarah, Sarah,ablation, Sarah,0.5938,0.5938,0.0002
"Then, Eric and Daniel were thinking about going to the restaurant. Daniel wanted to give a snack to",215,1,3,4,5,6,7,14,15,20,21, Daniel, Eric, Daniel, Daniel, Eric, Eric,ablation, the,0.2197,0.2061,0.001
"After Justin and Daniel went to the store, Daniel gave a kiss to",321,1,2,3,4,5,6,10,11,14,15, Daniel, Justin, Daniel, Daniel, Justin, Justin,eval, his,0.2793,0.0518,0.0008
"Then, Laura and Justin went to the hospital. Justin gave a necklace to",37,1,3,4,5,6,7,11,12,15,16, Justin, Laura, Justin, Justin, Laura, Laura,ablation, the,0.2891,0.2119,0.0006
"Then, Daniel and Michael had a long argument, and afterwards Michael said to",318,1,3,4,5,6,7,13,14,15,16, Michael, Daniel, Michael, Michael, Daniel, Daniel,ablation, Daniel,0.8359,0.8359,0.0004
The office Sarah and Ryan went to had a computer. Ryan gave it to,876,1,3,4,5,6,7,12,13,15,16, Ryan, Sarah, Ryan, Ryan, Sarah, Sarah,ablation, Sarah,0.3516,0.3516,0.0024
"When Steven and Joseph got a necklace at the school, Joseph decided to give the necklace to",477,1,2,3,4,5,6,12,13,18,19, Joseph, Steven, Joseph, Joseph, Steven, Steven,ablation, Steven,0.6055,0.6055,0.0006
"Then, Jason and Jessica had a long argument, and afterwards Jessica said to",313,1,3,4,5,6,7,13,14,15,16, Jessica, Jason, Jessica, Jessica, Jason, Jason,ablation, Jason,0.4805,0.4805,0.0006
"While Rachel and Ryan were working at the hospital, Ryan gave a snack to",551,1,2,3,4,5,6,11,12,15,16, Ryan, Rachel, Ryan, Ryan, Rachel, Rachel,ablation, a,0.3809,0.1025,0.0006
"Then, John and Michael went to the house. Michael gave a bone to",50,1,3,4,5,6,7,11,12,15,16, Michael, John, Michael, Michael, John, John,ablation, the,0.3418,0.25,0.0004
"Then, Rachel and John had a long argument. Afterwards John said to",768,1,3,4,5,6,7,12,13,14,15, John, Rachel, John, John, Rachel, Rachel,ablation, Rachel,0.7578,0.7578,0.0007
Friends Richard and Daniel found a necklace at the store. Daniel gave it to,901,1,2,3,4,5,6,12,13,15,16, Daniel, Richard, Daniel, Daniel, Richard, Richard,ablation, Richard,0.6289,0.6289,0.0001
Friends Joseph and David found a ring at the store. David gave it to,896,1,2,3,4,5,6,12,13,15,16, David, Joseph, David, David, Joseph, Joseph,ablation, Joseph,0.7383,0.7383,0.0003
"Then, Ryan and Christopher had a long argument. Afterwards Christopher said to",827,1,3,4,5,6,7,12,13,14,15, Christopher, Ryan, Christopher, Christopher, Ryan, Ryan,ablation, Ryan,0.7227,0.7227,0.0002
"Then, Daniel and Jennifer were thinking about going to the school. Jennifer wanted to give a snack to",223,1,3,4,5,6,7,14,15,20,21, Jennifer, Daniel, Jennifer, Jennifer, Daniel, Daniel,ablation, the,0.3145,0.1021,0.0002
Friends David and Michael found a ring at the restaurant. Michael gave it to,912,1,2,3,4,5,6,12,13,15,16, Michael, David, Michael, Michael, David, David,circuit, David,0.4609,0.4609,0.0005
"While William and James were commuting to the school, James gave a basketball to",603,1,2,3,4,5,6,11,12,15,16, James, William, James, James, William, William,ablation, William,0.8281,0.8281,0.0004
"When Michelle and Sarah got a basketball at the office, Sarah decided to give the basketball to",491,1,2,3,4,5,6,12,13,18,19, Sarah, Michelle, Sarah, Sarah, Michelle, Michelle,ablation, Michelle,0.3633,0.3633,0.0018
"Then, Robert and Jennifer were thinking about going to the station. Jennifer wanted to give a drink to",254,1,3,4,5,6,7,14,15,20,21, Jennifer, Robert, Jennifer, Jennifer, Robert, Robert,ablation, the,0.5,0.0464,0.0004
"While David and Jessica were working at the school, Jessica gave a drink to",542,1,2,3,4,5,6,11,12,15,16, Jessica, David, Jessica, Jessica, David, David,eval, David,0.3711,0.3711,0.0029
"Then, John and Daniel went to the restaurant. Daniel gave a kiss to",17,1,3,4,5,6,7,11,12,15,16, Daniel, John, Daniel, Daniel, John, John,ablation, John,0.2314,0.2314,0.0015
"While Jonathan and Robert were working at the garden, Robert gave a computer to",524,1,2,3,4,5,6,11,12,15,16, Robert, Jonathan, Robert, Robert, Jonathan, Jonathan,ablation, Jonathan,0.7344,0.7344,0.0009
"After the lunch, Amy and Eric went to the restaurant. Eric gave a kiss to",657,1,5,6,7,8,9,13,14,17,18, Eric, Amy, Eric, Eric, Amy, Amy,ablation, Amy,0.6367,0.6367,0.0001
"Then, Justin and David had a long argument, and afterwards David said to",307,1,3,4,5,6,7,13,14,15,16, David, Justin, David, David, Justin, Justin,ablation, Justin,0.4824,0.4824,0.0057
"When Crystal and Ryan got a necklace at the station, Ryan decided to give the necklace to",509,1,2,3,4,5,6,12,13,18,19, Ryan, Crystal, Ryan, Ryan, Crystal, Crystal,ablation, Crystal,0.6328,0.6328,0.0011
"When Rachel and Elizabeth got a snack at the school, Elizabeth decided to give it to",415,1,2,3,4,5,6,12,13,17,18, Elizabeth, Rachel, Elizabeth, Elizabeth, Rachel, Rachel,ablation, Rachel,0.416,0.416,0.0009
"Then, Kyle and Christopher had a long argument. Afterwards Christopher said to",779,1,3,4,5,6,7,12,13,14,15, Christopher, Kyle, Christopher, Christopher, Kyle, Kyle,ablation, Kyle,0.6523,0.6523,0.0003
"Then, John and Matthew had a long argument. Afterwards Matthew said to",781,1,3,4,5,6,7,12,13,14,15, Matthew, John, Matthew, Matthew, John, John,ablation, John,0.6523,0.6523,0.0002
"Afterwards, James and Daniel went to the store. Daniel gave a basketball to",707,1,4,5,6,7,8,12,13,16,17, Daniel, James, Daniel, Daniel, James, James,ablation, James,0.5312,0.5312,0.0007
"After the lunch, Brian and Jessica went to the garden. Jessica gave a basketball to",651,1,5,6,7,8,9,13,14,17,18, Jessica, Brian, Jessica, Jessica, Brian, Brian,ablation, Brian,0.832,0.832,0.0002
"Then, Ryan and Jessica were thinking about going to the office. Jessica wanted to give a drink to",238,1,3,4,5,6,7,14,15,20,21, Jessica, Ryan, Jessica, Jessica, Ryan, Ryan,ablation, the,0.2852,0.1836,0.0012
"Then, Kyle and Justin had a lot of fun at the office. Justin gave a snack to",111,1,3,4,5,6,7,15,16,19,20, Justin, Kyle, Justin, Justin, Kyle, Kyle,ablation, Kyle,0.373,0.373,0.0005
"Then, Andrew and Jessica had a long argument. Afterwards Jessica said to",806,1,3,4,5,6,7,12,13,14,15, Jessica, Andrew, Jessica, Jessica, Andrew, Andrew,eval, Andrew,0.6094,0.6094,0.0004
"While Jason and Robert were commuting to the garden, Robert gave a computer to",588,1,2,3,4,5,6,11,12,15,16, Robert, Jason, Robert, Robert, Jason, Jason,eval, Jason,0.6211,0.6211,0.001
"Then, Brian and Andrew had a lot of fun at the station. Andrew gave a ring to",120,1,3,4,5,6,7,15,16,19,20, Andrew, Brian, Andrew, Andrew, Brian, Brian,ablation, Brian,0.4746,0.4746,0.0002
"While Ryan and Joseph were working at the store, Joseph gave a computer to",516,1,2,3,4,5,6,11,12,15,16, Joseph, Ryan, Joseph, Joseph, Ryan, Ryan,ablation, Ryan,0.4668,0.4668,0.0036
"Afterwards, Emily and Michael went to the restaurant. Michael gave a basketball to",723,1,4,5,6,7,8,12,13,16,17, Michael, Emily, Michael, Michael, Emily, Emily,circuit, the,0.5391,0.1641,0.0011
"While Anthony and Ryan were working at the house, Ryan gave a bone to",562,1,2,3,4,5,6,11,12,15,16, Ryan, Anthony, Ryan, Ryan, Anthony, Anthony,ablation, the,0.2041,0.1689,0.0011
"Then, Elizabeth and Jonathan had a lot of fun at the station. Jonathan gave a snack to",127,1,3,4,5,6,7,15,16,19,20, Jonathan, Elizabeth, Jonathan, Jonathan, Elizabeth, Elizabeth,ablation, the,0.3086,0.0347,0.0001
"Then, John and Christopher had a long argument. Afterwards Christopher said to",801,1,3,4,5,6,7,12,13,14,15, Christopher, John, Christopher, Christopher, John, John,ablation, John,0.6484,0.6484,0.0005
"While Justin and Matthew were commuting to the school, Matthew gave a computer to",604,1,2,3,4,5,6,11,12,15,16, Matthew, Justin, Matthew, Matthew, Justin, Justin,ablation, Justin,0.7422,0.7422,0.0001
"Then, Richard and John had a long argument. Afterwards John said to",792,1,3,4,5,6,7,12,13,14,15, John, Richard, John, John, Richard, Richard,eval, Richard,0.6641,0.6641,0.0018
"Then, William and Brandon had a lot of fun at the store. Brandon gave a bone to",66,1,3,4,5,6,7,15,16,19,20, Brandon, William, Brandon, Brandon, William, William,ablation, each,0.1582,0.1582,0.0009
The store David and Matthew went to had a ring. Matthew gave it to,832,1,3,4,5,6,7,12,13,15,16, Matthew, David, Matthew, Matthew, David, David,eval, David,0.5977,0.5977,0.0007
"Afterwards, Laura and Ryan went to the station. Ryan gave a bone to",762,1,4,5,6,7,8,12,13,16,17, Ryan, Laura, Ryan, Ryan, Laura, Laura,ablation, the,0.3164,0.1094,0.0026
Friends John and Robert found a drink at the garden. Robert gave it to,910,1,2,3,4,5,6,12,13,15,16, Robert, John, Robert, Robert, John, John,ablation, John,0.6367,0.6367,0.0001
"Then, Brian and Ryan went to the station. Ryan gave a kiss to",57,1,3,4,5,6,7,11,12,15,16, Ryan, Brian, Ryan, Ryan, Brian, Brian,ablation, his,0.2061,0.1709,0.002
"While Joseph and Jessica were commuting to the garden, Jessica gave a kiss to",585,1,2,3,4,5,6,11,12,15,16, Jessica, Joseph, Jessica, Jessica, Joseph, Joseph,ablation, Joseph,0.6484,0.6484,0.0011
"While Elizabeth and Daniel were working at the school, Daniel gave a kiss to",537,1,2,3,4,5,6,11,12,15,16, Daniel, Elizabeth, Daniel, Daniel, Elizabeth, Elizabeth,ablation, Elizabeth,0.5,0.5,0.0003
Friends Ryan and Michael found a bone at the garden. Michael gave it to,906,1,2,3,4,5,6,12,13,15,16, Michael, Ryan, Michael, Michael, Ryan, Ryan,ablation, Ryan,0.5859,0.5859,0.0011
"After Jennifer and Matthew went to the station, Matthew gave a necklace to",381,1,2,3,4,5,6,10,11,14,15, Matthew, Jennifer, Matthew, Matthew, Jennifer, Jennifer,ablation, Jennifer,0.625,0.625,0.0001
"While Brandon and Jessica were working at the office, Jessica gave a computer to",556,1,2,3,4,5,6,11,12,15,16, Jessica, Brandon, Jessica, Jessica, Brandon, Brandon,ablation, Brandon,0.7578,0.7578,0.0003
"While William and Andrew were working at the garden, Andrew gave a ring to",520,1,2,3,4,5,6,11,12,15,16, Andrew, William, Andrew, Andrew, William, William,eval, William,0.7617,0.7617,0.0011
"While Robert and Daniel were working at the school, Daniel gave a snack to",543,1,2,3,4,5,6,11,12,15,16, Daniel, Robert, Daniel, Daniel, Robert, Robert,ablation, Robert,0.3086,0.3086,0.0032
